ArrayData.txt , 5750 
ArrayData.txt , 1709 
ArrayData.txt , 1334 
ArrayData.txt , 1042 
ArrayData.txt , 1083 
ArrayData.txt , 1042 
ArrayData.txt , 1041 
ArrayData.txt , 1042 
ArrayData.txt , 1083 
ArrayData.txt , 5292 
